"id","level","collection","display","feedback","completionTime","trial","decision","userBR","pickup","currentReward","taskTime","feedbackTime","west_guess","north_guess","east_guess","west_flow_pred","north_flow_pred","east_flow_pred","west_prob_pred","north_prob_pred","east_prob_pred","west_flow_realized","north_flow_realized","east_flow_realized","west_prob_realized","north_prob_realized","east_prob_realized","br1","br2","userGuess","predFlow","realizedFlow","ae"
"5fb96682a2e58b7e38a6f5d6",1,"experiment",1,1,11.3358,8,"west",1,"true",3.2,0.29355,0.0820333333333333,180,200,300,175,265,240,0.78,0.77,0.64,143,272,265,0.82,0.75,0.54,"west","none","180,200,300","175,265,240","143,272,265",4.54404306411743
"5fb96682a2e58b7e38a6f5d6",1,"experiment",1,1,11.3358,9,"west",0,"true",3.4,0.30405,0.0623333333333333,200,300,233,189,260,284,0.77,0.78,0.56,174,258,301,0.75,0.82,0.62,"north","none","200,300,233","189,260,284","174,258,301",2.17500424385071
"5fb96682a2e58b7e38a6f5d6",1,"experiment",1,1,11.3358,10,"west",1,"true",3.6,0.275633333333333,0.07525,220,340,289,191,372,286,0.77,0.68,0.55,144,368,337,0.74,0.64,0.42,"west","none","220,340,289","191,372,286","144,368,337",13.0798091888428
"5fb96682a2e58b7e38a6f5d6",1,"experiment",1,1,11.3358,11,"west",1,"true",3.8,0.28435,0.0954166666666667,130,260,208,129,253,216,0.83,0.79,0.71,139,239,220,0.86,0.84,0.78,"west","none","130,260,208","129,253,216","139,239,220",2.44346356391907
"5fb96682a2e58b7e38a6f5d6",1,"experiment",1,1,11.3358,12,"west",1,"true",4,0.385383333333333,0.125016666666667,150,350,320,147,350,323,0.8,0.69,0.5,147,375,298,0.65,0.53,0.37,"west","none","150,350,320","147,350,323","147,375,298",2.21854567527771
"5fb96682a2e58b7e38a6f5d6",1,"experiment",1,1,11.3358,13,"west",1,"false",4,0.239016666666667,0.114016666666667,150,260,225,153,249,233,0.8,0.8,0.67,137,263,235,0.81,0.83,0.67,"west","north","150,260,225","153,249,233","137,263,235",1.92006385326385
"5fb96682a2e58b7e38a6f5d6",1,"experiment",1,1,11.3358,14,"west",1,"true",4.2,0.247216666666667,0.1049,150,350,274,162,356,256,0.8,0.69,0.61,152,334,288,0.78,0.73,0.54,"west","none","150,350,274","162,356,256","152,334,288",1.59705209732056
"5fb96682a2e58b7e38a6f5d6",1,"experiment",1,1,11.3358,15,"west",1,"true",4.4,0.26065,0.0925833333333333,120,300,223,117,298,228,0.85,0.73,0.68,134,294,215,0.79,0.74,0.6,"west","none","120,300,223","117,298,228","134,294,215",2.73123860359192
"5fb96b9798cd084465b0bf36",1,"experiment",0,1,20.0623666666667,0,"west",1,"true",2,2.3082,0.7776,223,423,217,198,375,290,0.77,0.67,0.54,179,347,337,0.75,0.7,0.48,"west","none","223,423,217","198,375,290","179,347,337",9.51420211791992
"5fb96b9798cd084465b0bf36",1,"experiment",0,1,20.0623666666667,1,"west",1,"true",2.2,0.5497,0.147016666666667,198,340,258,200,337,259,0.77,0.7,0.6,179,342,275,0.85,0.76,0.55,"west","none","198,340,258","200,337,259","179,342,275",2.04954433441162
"5fb96b9798cd084465b0bf36",1,"experiment",0,1,20.0623666666667,2,"west",1,"true",2.4,0.398933333333333,0.327666666666667,154,345,277,176,338,262,0.78,0.7,0.6,174,340,262,0.81,0.78,0.64,"west","none","154,345,277","176,338,262","174,340,262",3.18981099128723
"5fb96b9798cd084465b0bf36",1,"experiment",0,1,20.0623666666667,3,"west",1,"true",2.6,0.355216666666667,0.199333333333333,210,339,298,194,380,273,0.77,0.67,0.58,172,369,306,0.78,0.77,0.56,"west","none","210,339,298","194,380,273","172,369,306",6.82198476791382
"5fb96b9798cd084465b0bf36",1,"experiment",0,1,20.0623666666667,4,"north",1,"true",2.8,0.4032,0.138366666666667,223,221,233,176,255,246,0.78,0.79,0.63,166,240,271,0.81,0.82,0.63,"north","none","223,221,233","176,255,246","166,240,271",4.24017810821533
"5fb96b9798cd084465b0bf36",1,"experiment",0,1,20.0623666666667,5,"west",1,"true",3,0.262266666666667,0.47445,177,432,288,187,402,308,0.78,0.66,0.52,181,374,342,0.82,0.74,0.48,"west","none","177,432,288","187,402,308","181,374,342",6.2968897819519
"5fb96b9798cd084465b0bf36",1,"experiment",0,1,20.0623666666667,6,"west",1,"true",3.2,0.256516666666667,1.10735,185,355,311,183,365,303,0.78,0.68,0.52,161,321,369,0.67,0.56,0.38,"west","none","185,355,311","183,365,303","161,321,369",4.79146289825439
"5fb96b9798cd084465b0bf36",1,"experiment",0,1,20.0623666666667,7,"west",1,"true",3.4,0.3118,0.122916666666667,154,351,248,161,346,246,0.8,0.7,0.63,150,318,285,0.84,0.57,0.52,"west","none","154,351,248","161,346,246","150,318,285",3.41345500946045
"5fb96b9798cd084465b0bf36",1,"experiment",0,1,20.0623666666667,8,"north",0,"true",3.6,0.66105,0.129466666666667,198,144,338,175,265,240,0.78,0.77,0.64,143,272,265,0.82,0.75,0.54,"west","none","198,144,338","175,265,240","143,272,265",7.20049238204956
"5fb96b9798cd084465b0bf36",1,"experiment",0,1,20.0623666666667,9,"west",0,"true",3.8,0.873833333333333,0.08965,187,259,287,189,260,284,0.77,0.78,0.56,174,258,301,0.75,0.82,0.62,"north","none","187,259,287","189,260,284","174,258,301",2.06172180175781
"5fb96b9798cd084465b0bf36",1,"experiment",0,1,20.0623666666667,10,"west",1,"true",4,0.262233333333333,0.39825,190,381,278,191,372,286,0.77,0.68,0.55,144,368,337,0.74,0.64,0.42,"west","none","190,381,278","191,372,286","144,368,337",7.93502473831177
"5fb96b9798cd084465b0bf36",1,"experiment",0,1,20.0623666666667,11,"west",1,"true",4.2,0.238933333333333,0.0911833333333333,134,264,200,129,253,216,0.83,0.79,0.71,139,239,220,0.86,0.84,0.78,"west","none","134,264,200","129,253,216","139,239,220",2.34991812705994
"5fb96b9798cd084465b0bf36",1,"experiment",0,1,20.0623666666667,12,"west",1,"true",4.4,0.421816666666667,0.0594333333333333,152,349,319,147,350,323,0.8,0.69,0.5,147,375,298,0.65,0.53,0.37,"west","none","152,349,319","147,350,323","147,375,298",2.66609740257263
"5fb96b9798cd084465b0bf36",1,"experiment",0,1,20.0623666666667,13,"north",1,"true",4.6,0.40605,0.07945,162,255,218,153,249,233,0.8,0.8,0.67,137,263,235,0.81,0.83,0.67,"west","north","162,255,218","153,249,233","137,263,235",3.44166827201843
"5fb96b9798cd084465b0bf36",1,"experiment",0,1,20.0623666666667,14,"west",1,"true",4.8,0.73935,0.7236,166,354,254,162,356,256,0.8,0.69,0.61,152,334,288,0.78,0.73,0.54,"west","none","166,354,254","162,356,256","152,334,288",3.55093932151794
"5fb96b9798cd084465b0bf36",1,"experiment",0,1,20.0623666666667,15,"west",1,"true",5,0.215333333333333,0.0668166666666667,122,288,233,117,298,228,0.85,0.73,0.68,134,294,215,0.79,0.74,0.6,"west","none","122,288,233","117,298,228","134,294,215",2.30530023574829
"5fbad6d5bef273b67008d20c",1,"experiment",0,1,10.6563666666667,0,"west",1,"true",2,2.25426666666667,0.247966666666667,665,99,99,198,375,290,0.77,0.67,0.54,179,347,337,0.75,0.7,0.48,"west","none","665,99,99","198,375,290","179,347,337",113.44945526123
"5fbad6d5bef273b67008d20c",1,"experiment",0,1,10.6563666666667,1,"west",1,"true",2.2,0.735316666666667,0.121816666666667,610,94,92,200,337,259,0.77,0.7,0.6,179,342,275,0.85,0.76,0.55,"west","none","610,94,92","200,337,259","179,342,275",103.501823425293
"5fbad6d5bef273b67008d20c",1,"experiment",0,1,10.6563666666667,2,"west",1,"true",2.4,0.277083333333333,0.0403,600,100,76,176,338,262,0.78,0.7,0.6,174,340,262,0.81,0.78,0.64,"west","none","600,100,76","176,338,262","174,340,262",103.905326843262
"5fbad6d5bef273b67008d20c",1,"experiment",0,1,10.6563666666667,3,"west",1,"true",2.6,0.556766666666667,0.0354333333333333,652,97,98,194,380,273,0.77,0.67,0.58,172,369,306,0.78,0.77,0.56,"west","none","652,97,98","194,380,273","172,369,306",109.056457519531
"5fbad6d5bef273b67008d20c",1,"experiment",0,1,10.6563666666667,4,"west",0,"false",2.6,0.31695,0.09655,528,75,74,176,255,246,0.78,0.79,0.63,166,240,271,0.81,0.82,0.63,"north","none","528,75,74","176,255,246","166,240,271",96.966667175293
"5fbad6d5bef273b67008d20c",1,"experiment",0,1,10.6563666666667,5,"west",1,"true",2.8,0.268916666666667,0.10465,600,140,157,187,402,308,0.78,0.66,0.52,181,374,342,0.82,0.74,0.48,"west","none","600,140,157","187,402,308","181,374,342",63.9105453491211
"5fbad6d5bef273b67008d20c",1,"experiment",0,1,10.6563666666667,6,"west",1,"true",3,0.1747,0.0864333333333333,450,200,201,183,365,303,0.78,0.68,0.52,161,321,369,0.67,0.56,0.38,"west","none","450,200,201","183,365,303","161,321,369",14.1368627548218
"5fbad6d5bef273b67008d20c",1,"experiment",0,1,10.6563666666667,7,"north",0,"true",3.2,0.2613,0.1168,500,170,83,161,346,246,0.8,0.7,0.63,150,318,285,0.84,0.57,0.52,"west","none","500,170,83","161,346,246","150,318,285",53.751163482666
"5fbad6d5bef273b67008d20c",1,"experiment",0,1,10.6563666666667,8,"north",0,"true",3.4,0.271066666666667,0.130216666666667,400,150,130,175,265,240,0.78,0.77,0.64,143,272,265,0.82,0.75,0.54,"west","none","400,150,130","175,265,240","143,272,265",25.5568237304688
"5fbad6d5bef273b67008d20c",1,"experiment",0,1,10.6563666666667,9,"north",1,"true",3.6,0.248766666666667,0.0589666666666667,350,240,143,189,260,284,0.77,0.78,0.56,174,258,301,0.75,0.82,0.62,"north","none","350,240,143","189,260,284","174,258,301",8.95350933074951
"5fbad6d5bef273b67008d20c",1,"experiment",0,1,10.6563666666667,10,"west",1,"true",3.8,0.299516666666667,0.0391,400,350,99,191,372,286,0.77,0.68,0.55,144,368,337,0.74,0.64,0.42,"west","none","400,350,99","191,372,286","144,368,337",13.3060541152954
"5fbad6d5bef273b67008d20c",1,"experiment",0,1,10.6563666666667,11,"north",0,"true",4,0.31935,0.0453666666666667,300,150,148,129,253,216,0.83,0.79,0.71,139,239,220,0.86,0.84,0.78,"west","none","300,150,148","129,253,216","139,239,220",8.3549976348877
"5fbad6d5bef273b67008d20c",1,"experiment",0,1,10.6563666666667,12,"west",1,"true",4.2,0.292,0.0350666666666667,300,280,240,147,350,323,0.8,0.69,0.5,147,375,298,0.65,0.53,0.37,"west","none","300,280,240","147,350,323","147,375,298",15.2693681716919
"5fbad6d5bef273b67008d20c",1,"experiment",0,1,10.6563666666667,13,"west",1,"true",4.4,0.2643,0.0553666666666667,290,290,55,153,249,233,0.8,0.8,0.67,137,263,235,0.81,0.83,0.67,"west","north","290,290,55","153,249,233","137,263,235",22.1023254394531
"5fbad6d5bef273b67008d20c",1,"experiment",0,1,10.6563666666667,14,"west",1,"true",4.6,0.3376,0.03515,300,270,204,162,356,256,0.8,0.69,0.61,152,334,288,0.78,0.73,0.54,"west","none","300,270,204","162,356,256","152,334,288",8.46016883850098
"5fbad6d5bef273b67008d20c",1,"experiment",0,1,10.6563666666667,15,"west",1,"true",4.8,0.226066666666667,0.0349666666666667,280,220,143,117,298,228,0.85,0.73,0.68,134,294,215,0.79,0.74,0.6,"west","none","280,220,143","117,298,228","134,294,215",2.64766192436218
"5fbae54831099083583afff0",1,"experiment",0,0,8.0994,0,"west",1,"true",2,1.81265,0.234483333333333,198,375,290,198,375,290,0.77,0.67,0.54,179,347,337,0.75,0.7,0.48,"west","none","198,375,290","198,375,290","179,347,337",3.67753267288208
"5fbae54831099083583afff0",1,"experiment",0,0,8.0994,1,"west",1,"true",2.2,0.36915,0.0682833333333333,200,337,259,200,337,259,0.77,0.7,0.6,179,342,275,0.85,0.76,0.55,"west","none","200,337,259","200,337,259","179,342,275",2.50052452087402
"5fbae54831099083583afff0",1,"experiment",0,0,8.0994,2,"west",1,"true",2.4,0.195783333333333,0.0318333333333333,176,338,262,176,338,262,0.78,0.7,0.6,174,340,262,0.81,0.78,0.64,"west","none","176,338,262","176,338,262","174,340,262",0.422688275575638
"5fbae54831099083583afff0",1,"experiment",0,0,8.0994,3,"west",1,"true",2.6,0.17365,0.0265,194,380,273,194,380,273,0.77,0.67,0.58,172,369,306,0.78,0.77,0.56,"west","none","194,380,273","194,380,273","172,369,306",3.58501839637756
"5fbae54831099083583afff0",1,"experiment",0,0,8.0994,4,"west",0,"true",2.8,0.341533333333333,0.0305666666666667,176,255,246,176,255,246,0.78,0.79,0.63,166,240,271,0.81,0.82,0.63,"north","none","176,255,246","176,255,246","166,240,271",1.53724992275238
"5fbae54831099083583afff0",1,"experiment",0,0,8.0994,5,"west",1,"false",2.8,0.1859,0.0315833333333333,187,402,308,187,402,308,0.78,0.66,0.52,181,374,342,0.82,0.74,0.48,"west","none","187,402,308","187,402,308","181,374,342",2.72277355194092
"5fbae54831099083583afff0",1,"experiment",0,0,8.0994,6,"west",1,"false",2.8,0.207833333333333,0.0515166666666667,183,365,303,183,365,303,0.78,0.68,0.52,161,321,369,0.67,0.56,0.38,"west","none","183,365,303","183,365,303","161,321,369",3.88452219963074
"5fbae54831099083583afff0",1,"experiment",0,0,8.0994,7,"west",1,"true",3,0.17275,0.0240666666666667,161,346,246,161,346,246,0.8,0.7,0.63,150,318,285,0.84,0.57,0.52,"west","none","161,346,246","161,346,246","150,318,285",3.67126059532166
"5fbae54831099083583afff0",1,"experiment",0,0,8.0994,8,"west",1,"true",3.2,0.14305,0.0320666666666667,175,265,240,175,265,240,0.78,0.77,0.64,143,272,265,0.82,0.75,0.54,"west","none","175,265,240","175,265,240","143,272,265",4.56551694869995
"5fbae54831099083583afff0",1,"experiment",0,0,8.0994,9,"west",0,"true",3.4,0.171483333333333,0.0229833333333333,189,260,284,189,260,284,0.77,0.78,0.56,174,258,301,0.75,0.82,0.62,"north","none","189,260,284","189,260,284","174,258,301",2.36329746246338
"5fbae54831099083583afff0",1,"experiment",0,0,8.0994,10,"west",1,"false",3.4,0.171,0.0271166666666667,191,372,286,191,372,286,0.77,0.68,0.55,144,368,337,0.74,0.64,0.42,"west","none","191,372,286","191,372,286","144,368,337",8.02676010131836
"5fbae54831099083583afff0",1,"experiment",0,0,8.0994,11,"west",1,"true",3.6,0.11705,0.0189,129,253,216,129,253,216,0.83,0.79,0.71,139,239,220,0.86,0.84,0.78,"west","none","129,253,216","129,253,216","139,239,220",2.060378074646
"5fbae54831099083583afff0",1,"experiment",0,0,8.0994,12,"west",1,"true",3.8,0.135166666666667,0.0150666666666667,147,350,323,147,350,323,0.8,0.69,0.5,147,375,298,0.65,0.53,0.37,"west","none","147,350,323","147,350,323","147,375,298",1.58565890789032
"5fbae54831099083583afff0",1,"experiment",0,0,8.0994,13,"west",1,"true",4,0.159083333333333,0.0156666666666667,153,249,233,153,249,233,0.8,0.8,0.67,137,263,235,0.81,0.83,0.67,"west","north","153,249,233","153,249,233","137,263,235",2.72772479057312
"5fbae54831099083583afff0",1,"experiment",0,0,8.0994,14,"west",1,"true",4.2,0.13855,0.0175166666666667,162,356,256,162,356,256,0.8,0.69,0.61,152,334,288,0.78,0.73,0.54,"west","none","162,356,256","162,356,256","152,334,288",3.27694392204285
"5fbae54831099083583afff0",1,"experiment",0,0,8.0994,15,"west",1,"false",4.2,0.1455,0.0376333333333333,117,298,228,117,298,228,0.85,0.73,0.68,134,294,215,0.79,0.74,0.6,"west","none","117,298,228","117,298,228","134,294,215",3.00198745727539
"5fbbe3a696d6300008af539d",1,"experiment",0,1,26.3183,0,"west",1,"true",2,3.9372,1.64966666666667,198,375,290,198,375,290,0.77,0.67,0.54,179,347,337,0.75,0.7,0.48,"west","none","198,375,290","198,375,290","179,347,337",3.67753267288208
"5fbbe3a696d6300008af539d",1,"experiment",0,1,26.3183,1,"west",1,"true",2.2,0.505716666666667,0.232116666666667,200,337,259,200,337,259,0.77,0.7,0.6,179,342,275,0.85,0.76,0.55,"west","none","200,337,259","200,337,259","179,342,275",2.50052452087402
"5fbbe3a696d6300008af539d",1,"experiment",0,1,26.3183,2,"west",1,"true",2.4,0.57135,0.165,176,338,262,176,338,262,0.78,0.7,0.6,174,340,262,0.81,0.78,0.64,"west","none","176,338,262","176,338,262","174,340,262",0.422688275575638
"5fbbe3a696d6300008af539d",1,"experiment",0,1,26.3183,3,"west",1,"true",2.6,0.27845,0.1956,194,380,273,194,380,273,0.77,0.67,0.58,172,369,306,0.78,0.77,0.56,"west","none","194,380,273","194,380,273","172,369,306",3.58501839637756
"5fbbe3a696d6300008af539d",1,"experiment",0,1,26.3183,4,"west",0,"true",2.8,0.402483333333333,0.336166666666667,176,255,246,176,255,246,0.78,0.79,0.63,166,240,271,0.81,0.82,0.63,"north","none","176,255,246","176,255,246","166,240,271",1.53724992275238
"5fbbe3a696d6300008af539d",1,"experiment",0,1,26.3183,5,"west",1,"false",2.8,0.2958,0.403133333333333,187,402,308,187,402,308,0.78,0.66,0.52,181,374,342,0.82,0.74,0.48,"west","none","187,402,308","187,402,308","181,374,342",2.72277355194092
"5fbbe3a696d6300008af539d",1,"experiment",0,1,26.3183,6,"west",1,"true",3,0.571166666666667,0.233583333333333,178,360,313,183,365,303,0.78,0.68,0.52,161,321,369,0.67,0.56,0.38,"west","none","178,360,313","183,365,303","161,321,369",3.45168590545654
"5fbbe3a696d6300008af539d",1,"experiment",0,1,26.3183,7,"west",1,"true",3.2,0.311866666666667,0.1812,150,330,273,161,346,246,0.8,0.7,0.63,150,318,285,0.84,0.57,0.52,"west","none","150,330,273","161,346,246","150,318,285",0.717308521270752
"5fbbe3a696d6300008af539d",1,"experiment",0,1,26.3183,8,"west",1,"false",3.2,0.352183333333333,0.312183333333333,160,245,275,175,265,240,0.78,0.77,0.64,143,272,265,0.82,0.75,0.54,"west","none","160,245,275","175,265,240","143,272,265",2.59662652015686
"5fbbe3a696d6300008af539d",1,"experiment",0,1,26.3183,9,"west",0,"true",3.4,0.351583333333333,0.19135,170,260,303,189,260,284,0.77,0.78,0.56,174,258,301,0.75,0.82,0.62,"north","none","170,260,303","189,260,284","174,258,301",0.592144787311554
"5fbbe3a696d6300008af539d",1,"experiment",0,1,26.3183,10,"west",1,"true",3.6,0.2471,0.151483333333333,180,372,297,191,372,286,0.77,0.68,0.55,144,368,337,0.74,0.64,0.42,"west","none","180,372,297","191,372,286","144,368,337",6.65315437316895
"5fbbe3a696d6300008af539d",1,"experiment",0,1,26.3183,11,"west",1,"true",3.8,0.291716666666667,0.260633333333333,99,253,246,129,253,216,0.83,0.79,0.71,139,239,220,0.86,0.84,0.78,"west","none","99,253,246","129,253,216","139,239,220",7.930588722229
"5fbbe3a696d6300008af539d",1,"experiment",0,1,26.3183,12,"west",1,"false",3.8,0.365183333333333,0.1785,147,350,323,147,350,323,0.8,0.69,0.5,147,375,298,0.65,0.53,0.37,"west","none","147,350,323","147,350,323","147,375,298",1.58565890789032
"5fbbe3a696d6300008af539d",1,"experiment",0,1,26.3183,13,"west",1,"false",3.8,0.252116666666667,0.435483333333333,153,259,223,153,249,233,0.8,0.8,0.67,137,263,235,0.81,0.83,0.67,"west","north","153,259,223","153,249,233","137,263,235",2.31857824325562
"5fbbe3a696d6300008af539d",1,"experiment",0,1,26.3183,14,"west",1,"true",4,0.280883333333333,0.149083333333333,162,356,256,162,356,256,0.8,0.69,0.61,152,334,288,0.78,0.73,0.54,"west","none","162,356,256","162,356,256","152,334,288",3.27694392204285
"5fbbe3a696d6300008af539d",1,"experiment",0,1,26.3183,15,"west",1,"true",4.2,0.23105,0.177616666666667,112,293,238,117,298,228,0.85,0.73,0.68,134,294,215,0.79,0.74,0.6,"west","none","112,293,238","117,298,228","134,294,215",3.61187648773193
"5fc44494862e3e78b8181623",1,"experiment",1,0,19.5169666666667,0,"west",1,"true",2,2.19788333333333,0.161783333333333,150,370,343,198,375,290,0.77,0.67,0.54,179,347,337,0.75,0.7,0.48,"west","none","150,370,343","198,375,290","179,347,337",6.3906421661377
"5fc44494862e3e78b8181623",1,"experiment",1,0,19.5169666666667,1,"west",1,"false",2,0.682216666666667,0.0599833333333333,200,340,256,200,337,259,0.77,0.7,0.6,179,342,275,0.85,0.76,0.55,"west","none","200,340,256","200,337,259","179,342,275",2.19535231590271
"5fc44494862e3e78b8181623",1,"experiment",1,0,19.5169666666667,2,"west",1,"true",2.2,0.787783333333333,0.0283,175,320,281,176,338,262,0.78,0.7,0.6,174,340,262,0.81,0.78,0.64,"west","none","175,320,281","176,338,262","174,340,262",1.6329437494278
"5fc44494862e3e78b8181623",1,"experiment",1,0,19.5169666666667,3,"west",1,"true",2.4,0.642433333333333,0.0591,165,422,260,194,380,273,0.77,0.67,0.58,172,369,306,0.78,0.77,0.56,"west","none","165,422,260","194,380,273","172,369,306",7.98608684539795
"5fc44494862e3e78b8181623",1,"experiment",1,0,19.5169666666667,4,"west",0,"true",2.6,0.72255,0.0223,197,240,240,176,255,246,0.78,0.79,0.63,166,240,271,0.81,0.82,0.63,"north","none","197,240,240","176,255,246","166,240,271",3.38971590995789
"5fc44494862e3e78b8181623",1,"experiment",1,0,19.5169666666667,5,"west",1,"true",2.8,0.82565,0.0212,145,360,392,187,402,308,0.78,0.66,0.52,181,374,342,0.82,0.74,0.48,"west","none","145,360,392","187,402,308","181,374,342",8.18813323974609
"5fc44494862e3e78b8181623",1,"experiment",1,0,19.5169666666667,6,"west",1,"true",3,0.737483333333333,0.01985,155,360,336,183,365,303,0.78,0.68,0.52,161,321,369,0.67,0.56,0.38,"west","none","155,360,336","183,365,303","161,321,369",1.52155792713165
"5fc44494862e3e78b8181623",1,"experiment",1,0,19.5169666666667,7,"west",1,"false",3,0.702766666666667,0.0615,130,342,281,161,346,246,0.8,0.7,0.63,150,318,285,0.84,0.57,0.52,"west","none","130,342,281","161,346,246","150,318,285",5.29626607894897
"5fc44494862e3e78b8181623",1,"experiment",1,0,19.5169666666667,8,"west",1,"true",3.2,0.7821,0.0218166666666667,285,255,140,175,265,240,0.78,0.77,0.64,143,272,265,0.82,0.75,0.54,"west","none","285,255,140","175,265,240","143,272,265",0.98343962430954
"5fc44494862e3e78b8181623",1,"experiment",1,0,19.5169666666667,9,"west",0,"false",3.2,0.891683333333333,0.02,218,240,275,189,260,284,0.77,0.78,0.56,174,258,301,0.75,0.82,0.62,"north","none","218,240,275","189,260,284","174,258,301",4.56580638885498
"5fc44494862e3e78b8181623",1,"experiment",1,0,19.5169666666667,10,"west",1,"true",3.4,0.786583333333333,0.0199666666666667,209,360,280,191,372,286,0.77,0.68,0.55,144,368,337,0.74,0.64,0.42,"west","none","209,360,280","191,372,286","144,368,337",10.629994392395
"5fc44494862e3e78b8181623",1,"experiment",1,0,19.5169666666667,11,"west",1,"true",3.6,0.620333333333333,0.0221666666666667,125,250,223,129,253,216,0.83,0.79,0.71,139,239,220,0.86,0.84,0.78,"west","none","125,250,223","129,253,216","139,239,220",2.51858305931091
"5fc44494862e3e78b8181623",1,"experiment",1,0,19.5169666666667,12,"west",1,"true",3.8,0.725033333333333,0.0211166666666667,143,350,327,147,350,323,0.8,0.69,0.5,147,375,298,0.65,0.53,0.37,"west","none","143,350,327","147,350,323","147,375,298",2.21989274024963
"5fc44494862e3e78b8181623",1,"experiment",1,0,19.5169666666667,13,"west",1,"false",3.8,0.635783333333333,0.0223,150,235,250,153,249,233,0.8,0.8,0.67,137,263,235,0.81,0.83,0.67,"west","north","150,235,250","153,249,233","137,263,235",2.31439757347107
"5fc44494862e3e78b8181623",1,"experiment",1,0,19.5169666666667,14,"west",1,"true",4,1.30728333333333,0.0181833333333333,179,340,255,162,356,256,0.8,0.69,0.61,152,334,288,0.78,0.73,0.54,"west","none","179,340,255","162,356,256","152,334,288",3.99687767028809
"5fc44494862e3e78b8181623",1,"experiment",1,0,19.5169666666667,15,"west",1,"true",4.2,0.541266666666667,0.0198166666666667,138,280,225,117,298,228,0.85,0.73,0.68,134,294,215,0.79,0.74,0.6,"west","none","138,280,225","117,298,228","134,294,215",1.9814715385437
"5fc4868e1e58465b64455779",1,"experiment",1,0,9.4417,0,"west",1,"true",2,2.09425,0.156533333333333,226,380,257,198,375,290,0.77,0.67,0.54,179,347,337,0.75,0.7,0.48,"west","none","226,380,257","198,375,290","179,347,337",5.89407730102539
"5fc4868e1e58465b64455779",1,"experiment",1,0,9.4417,1,"west",1,"true",2.2,0.440466666666667,0.0302,225,330,241,200,337,259,0.77,0.7,0.6,179,342,275,0.85,0.76,0.55,"west","none","225,330,241","200,337,259","179,342,275",4.41350221633911
"5fc4868e1e58465b64455779",1,"experiment",1,0,9.4417,2,"west",1,"true",2.4,0.342616666666667,0.0280833333333333,150,335,291,176,338,262,0.78,0.7,0.6,174,340,262,0.81,0.78,0.64,"west","none","150,335,291","176,338,262","174,340,262",3.78025913238525
"5fc4868e1e58465b64455779",1,"experiment",1,0,9.4417,3,"west",1,"false",2.4,0.64025,0.05455,175,375,297,194,380,273,0.77,0.67,0.58,172,369,306,0.78,0.77,0.56,"west","none","175,375,297","194,380,273","172,369,306",0.931631028652191
"5fc4868e1e58465b64455779",1,"experiment",1,0,9.4417,4,"west",0,"true",2.6,0.51635,0.0212833333333333,200,250,227,176,255,246,0.78,0.79,0.63,166,240,271,0.81,0.82,0.63,"north","none","200,250,227","176,255,246","166,240,271",3.37570524215698
"5fc4868e1e58465b64455779",1,"experiment",1,0,9.4417,5,"west",1,"true",2.8,0.199733333333333,0.0185,200,400,297,187,402,308,0.78,0.66,0.52,181,374,342,0.82,0.74,0.48,"west","none","200,400,297","187,402,308","181,374,342",4.13885354995728
"5fc4868e1e58465b64455779",1,"experiment",1,0,9.4417,6,"west",1,"false",2.8,0.2003,0.01925,180,330,341,183,365,303,0.78,0.68,0.52,161,321,369,0.67,0.56,0.38,"west","none","180,330,341","183,365,303","161,321,369",4.43164110183716
"5fc4868e1e58465b64455779",1,"experiment",1,0,9.4417,7,"west",1,"false",2.8,0.159266666666667,0.0203833333333333,150,350,253,161,346,246,0.8,0.7,0.63,150,318,285,0.84,0.57,0.52,"west","none","150,350,253","161,346,246","150,318,285",2.762610912323
"5fc4868e1e58465b64455779",1,"experiment",1,0,9.4417,8,"west",1,"true",3,0.208333333333333,0.01855,150,250,280,175,265,240,0.78,0.77,0.64,143,272,265,0.82,0.75,0.54,"west","none","150,250,280","175,265,240","143,272,265",1.27936255931854
"5fc4868e1e58465b64455779",1,"experiment",1,0,9.4417,9,"west",0,"true",3.2,0.19135,0.02095,200,250,283,189,260,284,0.77,0.78,0.56,174,258,301,0.75,0.82,0.62,"north","none","200,250,283","189,260,284","174,258,301",3.31023097038269
"5fc4868e1e58465b64455779",1,"experiment",1,0,9.4417,10,"west",1,"true",3.4,0.199583333333333,0.01875,200,380,269,191,372,286,0.77,0.68,0.55,144,368,337,0.74,0.64,0.42,"west","none","200,380,269","191,372,286","144,368,337",8.85398864746094
"5fc4868e1e58465b64455779",1,"experiment",1,0,9.4417,11,"west",1,"true",3.6,0.23605,0.0185166666666667,130,250,218,129,253,216,0.83,0.79,0.71,139,239,220,0.86,0.84,0.78,"west","none","130,250,218","129,253,216","139,239,220",1.74092745780945
"5fc4868e1e58465b64455779",1,"experiment",1,0,9.4417,12,"west",1,"true",3.8,0.148366666666667,0.0274833333333333,150,350,320,147,350,323,0.8,0.69,0.5,147,375,298,0.65,0.53,0.37,"west","none","150,350,320","147,350,323","147,375,298",2.21854567527771
"5fc4868e1e58465b64455779",1,"experiment",1,0,9.4417,13,"west",1,"true",4,0.198866666666667,0.0211666666666667,150,250,235,153,249,233,0.8,0.8,0.67,137,263,235,0.81,0.83,0.67,"west","north","150,250,235","153,249,233","137,263,235",2.31347632408142
