"trial","sim","display","feedback","totalFlow","simFlow","simPickup","simProb","predFlow","predPickup","predProb","ds"
4,352,0,1,733,"285,250,198",523,0.713506139154161,"189,260,284",507,0.691678035470669,0.851014971733093
4,352,1,0,733,"308,234,191",515,0.702592087312415,"189,260,284",507,0.691678035470669,1.76198816299438
4,352,1,1,733,"227,278,228",536,0.731241473396999,"189,260,284",507,0.691678035470669,2.17385697364807
5,352,0,0,820,"430,244,146",514,0.626829268292683,"147,350,323",521,0.635365853658537,10.7156400680542
5,352,0,1,820,"385,231,204",515,0.628048780487805,"147,350,323",521,0.635365853658537,8.51047039031982
5,352,1,0,820,"406,207,207",505,0.615853658536585,"147,350,323",521,0.635365853658537,10.083592414856
5,352,1,1,820,"402,250,168",521,0.635365853658537,"147,350,323",521,0.635365853658537,7.67939567565918
6,352,0,0,796,"420,204,172",501,0.629396984924623,"200,337,259",547,0.687185929648241,16.9344387054443
6,352,0,1,796,"341,235,220",518,0.650753768844221,"200,337,259",547,0.687185929648241,1.32152712345123
6,352,1,0,796,"343,262,191",528,0.663316582914573,"200,337,259",547,0.687185929648241,1.360715508461
6,352,1,1,796,"341,210,245",508,0.638190954773869,"200,337,259",547,0.687185929648241,1.00589025020599
7,352,0,0,677,"256,261,160",526,0.776957163958641,"176,255,246",494,0.729689807976366,2.0386426448822
7,352,0,1,677,"258,221,198",511,0.75480059084195,"176,255,246",494,0.729689807976366,1.53916537761688
7,352,1,0,677,"292,224,161",510,0.753323485967504,"176,255,246",494,0.729689807976366,3.59263467788696
7,352,1,1,677,"279,198,200",501,0.740029542097489,"176,255,246",494,0.729689807976366,1.97459995746613
8,352,0,0,598,"300,137,161",460,0.769230769230769,"129,253,216",460,0.769230769230769,7.0596866607666
8,352,0,1,598,"270,155,173",478,0.79933110367893,"129,253,216",460,0.769230769230769,3.47752285003662
8,352,1,0,598,"300,176,122",460,0.769230769230769,"129,253,216",460,0.769230769230769,7.1843113899231
8,352,1,1,598,"288,181,129",469,0.78428093645485,"129,253,216",460,0.769230769230769,4.40402936935425
9,352,0,0,680,"318,208,154",502,0.738235294117647,"175,265,240",497,0.730882352941176,7.1089940071106
9,352,0,1,680,"286,201,193",502,0.738235294117647,"175,265,240",497,0.730882352941176,2.13441777229309
9,352,1,0,680,"289,230,161",513,0.754411764705882,"175,265,240",497,0.730882352941176,2.87837338447571
9,352,1,1,680,"269,229,182",513,0.754411764705882,"175,265,240",497,0.730882352941176,0.76614385843277
10,352,0,0,847,"423,228,196",514,0.606847697756789,"194,380,273",562,0.663518299881936,7.74347877502441
10,352,0,1,847,"390,230,227",516,0.609208972845336,"194,380,273",562,0.663518299881936,2.80894136428833
10,352,1,0,847,"422,251,174",523,0.617473435655254,"194,380,273",562,0.663518299881936,8.74654865264893
10,352,1,1,847,"417,219,211",511,0.603305785123967,"194,380,273",562,0.663518299881936,6.81502437591553
11,352,0,0,643,"335,174,134",471,0.732503888024883,"117,298,228",473,0.735614307931571,7.69918727874756
11,352,0,1,643,"289,167,187",486,0.755832037325039,"117,298,228",473,0.735614307931571,6.30873823165894
11,352,1,0,643,"308,205,130",481,0.74805598755832,"117,298,228",473,0.735614307931571,3.06804466247559
11,352,1,1,643,"305,154,184",478,0.743390357698289,"117,298,228",473,0.735614307931571,4.72541522979736
12,352,0,0,897,"449,258,190",526,0.586399108138239,"187,402,308",569,0.634336677814939,7.68798685073853
12,352,0,1,897,"389,258,250",530,0.590858416945373,"187,402,308",569,0.634336677814939,6.16848707199097
12,352,1,0,897,"436,257,204",526,0.586399108138239,"187,402,308",569,0.634336677814939,6.20553970336914
12,352,1,1,897,"435,254,208",525,0.585284280936455,"187,402,308",569,0.634336677814939,6.26636695861816
13,352,0,0,635,"271,219,145",502,0.790551181102362,"153,249,233",476,0.749606299212598,2.18030953407288
13,352,0,1,635,"258,180,197",493,0.776377952755905,"153,249,233",476,0.749606299212598,2.2506046295166
13,352,1,0,635,"241,236,158",515,0.811023622047244,"153,249,233",476,0.749606299212598,0.80109715461731
13,352,1,1,635,"229,217,189",508,0.8,"153,249,233",476,0.749606299212598,3.50746774673462
14,352,0,0,776,"389,188,199",496,0.639175257731959,"176,338,262",530,0.68298969072165,8.72548866271973
14,352,0,1,776,"327,202,247",505,0.650773195876289,"176,338,262",530,0.68298969072165,3.30802965164185
14,352,1,0,776,"376,220,180",509,0.655927835051546,"176,338,262",530,0.68298969072165,5.85306882858276
14,352,1,1,776,"337,215,224",509,0.655927835051546,"176,338,262",530,0.68298969072165,2.55888557434082
15,352,0,0,851,"437,224,190",511,0.600470035252644,"183,365,303",550,0.646298472385429,11.705584526062
15,352,0,1,851,"362,260,229",530,0.622796709753232,"183,365,303",550,0.646298472385429,4.39006614685059
15,352,1,0,851,"413,249,189",522,0.613396004700352,"183,365,303",550,0.646298472385429,6.71151113510132
15,352,1,1,851,"379,226,246",515,0.605170387779083,"183,365,303",550,0.646298472385429,4.4561653137207
0,353,0,0,863,"434,253,176",524,0.607184241019699,"198,375,290",563,0.652375434530707,11.2578992843628
0,353,0,1,863,"340,338,185",561,0.650057937427578,"198,375,290",563,0.652375434530707,3.10149216651917
0,353,1,0,863,"407,251,205",524,0.607184241019699,"198,375,290",563,0.652375434530707,4.8019552230835
0,353,1,1,863,"433,238,192",518,0.600231749710313,"198,375,290",563,0.652375434530707,9.91204166412354
1,353,0,0,753,"378,221,154",508,0.674634794156706,"161,346,246",524,0.695883134130146,6.19821977615356
1,353,0,1,753,"345,191,217",498,0.661354581673307,"161,346,246",524,0.695883134130146,2.42681455612183
1,353,1,0,753,"358,245,150",518,0.687915006640106,"161,346,246",524,0.695883134130146,3.04031300544739
1,353,1,1,753,"406,201,146",495,0.657370517928287,"161,346,246",524,0.695883134130146,13.560152053833
2,353,0,0,774,"401,216,157",506,0.65374677002584,"162,356,256",530,0.684754521963824,8.81540298461914
2,353,0,1,774,"358,219,197",510,0.65891472868217,"162,356,256",530,0.684754521963824,2.88952350616455
2,353,1,0,774,"363,201,210",503,0.649870801033592,"162,356,256",530,0.684754521963824,3.41527962684631
2,353,1,1,774,"389,201,184",501,0.647286821705426,"162,356,256",530,0.684754521963824,6.80527973175049
3,353,0,0,849,"401,265,183",529,0.623085983510012,"191,372,286",557,0.656065959952886,4.65387153625488
3,353,0,1,849,"341,258,250",530,0.624263839811543,"191,372,286",557,0.656065959952886,6.66791296005249
3,353,1,0,849,"391,211,247",509,0.599528857479388,"191,372,286",557,0.656065959952886,3.69138240814209
3,353,1,1,849,"395,224,230",514,0.605418138987044,"191,372,286",557,0.656065959952886,4.49141693115234
4,353,0,0,733,"305,275,153",531,0.724420190995907,"189,260,284",507,0.691678035470669,5.52369737625122
4,353,0,1,733,"300,248,185",522,0.712141882673943,"189,260,284",507,0.691678035470669,1.24353396892548
4,353,1,0,733,"307,232,194",515,0.702592087312415,"189,260,284",507,0.691678035470669,1.80951011180878
4,353,1,1,733,"243,273,217",535,0.72987721691678,"189,260,284",507,0.691678035470669,2.26390433311462
5,353,0,0,820,"430,250,140",510,0.621951219512195,"147,350,323",521,0.635365853658537,11.361909866333
5,353,0,1,820,"388,212,220",508,0.619512195121951,"147,350,323",521,0.635365853658537,8.82323169708252
5,353,1,0,820,"381,219,220",511,0.623170731707317,"147,350,323",521,0.635365853658537,8.62672138214111
5,353,1,1,820,"383,263,174",528,0.64390243902439,"147,350,323",521,0.635365853658537,6.26418447494507
6,353,0,0,796,"424,199,173",499,0.626884422110553,"200,337,259",547,0.687185929648241,18.0057792663574
6,353,0,1,796,"352,211,233",508,0.638190954773869,"200,337,259",547,0.687185929648241,2.23084235191345
