"id","level","collection","display","feedback","completionTime","trial","decision","userBR","pickup","currentReward","taskTime","feedbackTime","west_guess","north_guess","east_guess","west_flow_pred","north_flow_pred","east_flow_pred","west_prob_pred","north_prob_pred","east_prob_pred","west_flow_realized","north_flow_realized","east_flow_realized","west_prob_realized","north_prob_realized","east_prob_realized","br1","br2","userGuess","predFlow","realizedFlow","ae"
"5b48f2d0ff7497000125165e",1,"robustTrial",0,1,15.8957,2,"west",1,"false",2.2,0.323366666666667,0.170033333333333,155,335,284,"162","356","256","0.80","0.69","0.61","152","334","288","0.78","0.73","0.54","west","none","155,335,284","162,356,256","152,334,288",0.572423875331879
"5b48f2d0ff7497000125165e",1,"robustTrial",0,1,15.8957,3,"west",1,"true",2.4,0.307966666666667,0.15345,185,355,309,"191","372","286","0.77","0.68","0.55","144","368","337","0.74","0.64","0.42","west","none","185,355,309","191,372,286","144,368,337",8.24425888061523
"5b48f2d0ff7497000125165e",1,"robustTrial",0,1,15.8957,4,"north",1,"true",2.6,0.522116666666667,0.17445,160,290,283,"189","260","284","0.77","0.78","0.56","174","258","301","0.75","0.82","0.62","north","none","160,290,283","189,260,284","174,258,301",2.14309406280518
"5b48f2d0ff7497000125165e",1,"robustTrial",0,1,15.8957,5,"west",1,"false",2.6,0.37045,0.179133333333333,160,370,290,"147","350","323","0.80","0.69","0.50","147","375","298","0.65","0.53","0.37","west","none","160,370,290","147,350,323","147,375,298",2.70624804496765
"5b48f2d0ff7497000125165e",1,"robustTrial",0,1,15.8957,6,"west",1,"true",2.8,0.35495,0.07825,170,360,266,"200","337","259","0.77","0.70","0.60","179","342","275","0.85","0.76","0.55","west","none","170,360,266","200,337,259","179,342,275",2.90587830543518
"5b48f2d0ff7497000125165e",1,"robustTrial",0,1,15.8957,7,"west",0,"true",3,0.4051,0.11745,150,310,217,"176","255","246","0.78","0.79","0.63","166","240","271","0.81","0.82","0.63","north","none","150,310,217","176,255,246","166,240,271",5.23896741867065
"5b48f2d0ff7497000125165e",1,"robustTrial",0,1,15.8957,8,"west",1,"true",3.2,0.482216666666667,0.0514666666666667,129,253,216,"129","253","216","0.83","0.79","0.71","139","239","220","0.86","0.84","0.78","west","none","129,253,216","129,253,216","139,239,220",2.060378074646
"5b48f2d0ff7497000125165e",1,"robustTrial",0,1,15.8957,9,"west",1,"true",3.4,0.33175,0.08525,155,295,230,"175","265","240","0.78","0.77","0.64","143","272","265","0.82","0.75","0.54","west","none","155,295,230","175,265,240","143,272,265",2.55096936225891
"5b48f2d0ff7497000125165e",1,"robustTrial",0,1,15.8957,10,"west",1,"true",3.6,0.162983333333333,0.08315,185,362,300,"194","380","273","0.77","0.67","0.58","172","369","306","0.78","0.77","0.56","west","none","185,362,300","194,380,273","172,369,306",2.42752408981323
"5b48f2d0ff7497000125165e",1,"robustTrial",0,1,15.8957,11,"west",1,"true",3.8,0.16835,0.1187,110,302,231,"117","298","228","0.85","0.73","0.68","134","294","215","0.79","0.74","0.60","west","none","110,302,231","117,298,228","134,294,215",4.70346641540527
"5b48f2d0ff7497000125165e",1,"robustTrial",0,1,15.8957,12,"west",1,"true",4,0.284733333333333,0.0862166666666667,182,395,320,"187","402","308","0.78","0.66","0.52","181","374","342","0.82","0.74","0.48","west","none","182,395,320","187,402,308","181,374,342",1.39600050449371
"5b48f2d0ff7497000125165e",1,"robustTrial",0,1,15.8957,13,"west",1,"true",4.2,0.19285,0.1138,155,230,250,"153","249","233","0.80","0.80","0.67","137","263","235","0.81","0.83","0.67","north","west","155,230,250","153,249,233","137,263,235",2.9443666934967
"5b48f2d0ff7497000125165e",1,"robustTrial",0,1,15.8957,14,"west",1,"true",4.4,0.204866666666667,0.0731666666666667,159,370,247,"176","338","262","0.78","0.70","0.60","174","340","262","0.81","0.78","0.64","west","none","159,370,247","176,338,262","174,340,262",5.58648300170898
"5b48f2d0ff7497000125165e",1,"robustTrial",0,1,15.8957,15,"west",1,"false",4.4,0.164883333333333,0.0387,198,330,323,"183","365","303","0.78","0.68","0.52","161","321","369","0.67","0.56","0.38","west","none","198,330,323","183,365,303","161,321,369",7.4566068649292
"5b6db9e0580154000153cc64",1,"robustTrial",0,0,26.2003333333333,0,"east",0,"true",2,9.45676666666667,0.690583333333333,200,373,290,"198","375","290","0.77","0.67","0.54","179","347","337","0.75","0.70","0.48","west","none","200,373,290","198,375,290","179,347,337",3.78648829460144
"5b6db9e0580154000153cc64",1,"robustTrial",0,0,26.2003333333333,1,"west",1,"true",2.2,1.01276666666667,0.0807,161,346,246,"161","346","246","0.80","0.70","0.63","150","318","285","0.84","0.57","0.52","west","none","161,346,246","161,346,246","150,318,285",3.67126059532166
"5b6db9e0580154000153cc64",1,"robustTrial",0,0,26.2003333333333,2,"west",1,"true",2.4,0.9453,0.0623333333333333,162,356,256,"162","356","256","0.80","0.69","0.61","152","334","288","0.78","0.73","0.54","west","none","162,356,256","162,356,256","152,334,288",3.27694392204285
"5b6db9e0580154000153cc64",1,"robustTrial",0,0,26.2003333333333,3,"west",1,"true",2.6,0.564316666666667,0.0522666666666667,191,372,286,"191","372","286","0.77","0.68","0.55","144","368","337","0.74","0.64","0.42","west","none","191,372,286","191,372,286","144,368,337",8.02676010131836
"5b6db9e0580154000153cc64",1,"robustTrial",0,0,26.2003333333333,4,"west",0,"false",2.6,0.441233333333333,0.0790833333333333,189,260,284,"189","260","284","0.77","0.78","0.56","174","258","301","0.75","0.82","0.62","north","none","189,260,284","189,260,284","174,258,301",2.36329746246338
"5b6db9e0580154000153cc64",1,"robustTrial",0,0,26.2003333333333,5,"west",1,"true",2.8,0.390433333333333,0.0368833333333333,147,350,323,"147","350","323","0.80","0.69","0.50","147","375","298","0.65","0.53","0.37","west","none","147,350,323","147,350,323","147,375,298",1.58565890789032
"5b6db9e0580154000153cc64",1,"robustTrial",0,0,26.2003333333333,6,"west",1,"true",3,0.442766666666667,0.0481,200,337,259,"200","337","259","0.77","0.70","0.60","179","342","275","0.85","0.76","0.55","west","none","200,337,259","200,337,259","179,342,275",2.50052452087402
"5b6db9e0580154000153cc64",1,"robustTrial",0,0,26.2003333333333,7,"west",0,"false",3,0.43125,0.0421333333333333,176,255,246,"176","255","246","0.78","0.79","0.63","166","240","271","0.81","0.82","0.63","north","none","176,255,246","176,255,246","166,240,271",1.53724992275238
"5b6db9e0580154000153cc64",1,"robustTrial",0,0,26.2003333333333,8,"west",1,"true",3.2,0.365816666666667,0.0386166666666667,129,253,216,"129","253","216","0.83","0.79","0.71","139","239","220","0.86","0.84","0.78","west","none","129,253,216","129,253,216","139,239,220",2.060378074646
"5b6db9e0580154000153cc64",1,"robustTrial",0,0,26.2003333333333,9,"west",1,"true",3.4,0.466016666666667,0.0298,175,265,240,"175","265","240","0.78","0.77","0.64","143","272","265","0.82","0.75","0.54","west","none","175,265,240","175,265,240","143,272,265",4.56551694869995
"5b6db9e0580154000153cc64",1,"robustTrial",0,0,26.2003333333333,10,"west",1,"true",3.6,0.263233333333333,0.0352166666666667,194,380,273,"194","380","273","0.77","0.67","0.58","172","369","306","0.78","0.77","0.56","west","none","194,380,273","194,380,273","172,369,306",3.58501839637756
"5b6db9e0580154000153cc64",1,"robustTrial",0,0,26.2003333333333,11,"west",1,"true",3.8,0.2357,0.02845,117,298,228,"117","298","228","0.85","0.73","0.68","134","294","215","0.79","0.74","0.60","west","none","117,298,228","117,298,228","134,294,215",3.00198745727539
"5b6db9e0580154000153cc64",1,"robustTrial",0,0,26.2003333333333,12,"west",1,"true",4,0.215216666666667,0.0327333333333333,187,402,308,"187","402","308","0.78","0.66","0.52","181","374","342","0.82","0.74","0.48","west","none","187,402,308","187,402,308","181,374,342",2.72277355194092
"5b6db9e0580154000153cc64",1,"robustTrial",0,0,26.2003333333333,13,"west",1,"false",4,0.255216666666667,0.0364833333333333,153,249,233,"153","249","233","0.80","0.80","0.67","137","263","235","0.81","0.83","0.67","north","west","153,249,233","153,249,233","137,263,235",2.72772479057312
"5b6db9e0580154000153cc64",1,"robustTrial",0,0,26.2003333333333,14,"west",1,"false",4,0.278916666666667,0.0306166666666667,176,338,262,"176","338","262","0.78","0.70","0.60","174","340","262","0.81","0.78","0.64","west","none","176,338,262","176,338,262","174,340,262",0.422688275575638
"5b6db9e0580154000153cc64",1,"robustTrial",0,0,26.2003333333333,15,"west",1,"true",4.2,0.334916666666667,0.03035,183,365,303,"183","365","303","0.78","0.68","0.52","161","321","369","0.67","0.56","0.38","west","none","183,365,303","183,365,303","161,321,369",3.88452219963074
"5b745fb794c93d00010fc4c6",1,"robustTrial",0,1,14.2255166666667,0,"west",1,"true",2,2.30423333333333,0.9031,198,375,290,"198","375","290","0.77","0.67","0.54","179","347","337","0.75","0.70","0.48","west","none","198,375,290","198,375,290","179,347,337",3.67753267288208
"5b745fb794c93d00010fc4c6",1,"robustTrial",0,1,14.2255166666667,1,"west",1,"true",2.2,0.3892,0.160166666666667,161,346,246,"161","346","246","0.80","0.70","0.63","150","318","285","0.84","0.57","0.52","west","none","161,346,246","161,346,246","150,318,285",3.67126059532166
"5b745fb794c93d00010fc4c6",1,"robustTrial",0,1,14.2255166666667,2,"west",1,"true",2.4,0.294483333333333,0.15225,162,356,256,"162","356","256","0.80","0.69","0.61","152","334","288","0.78","0.73","0.54","west","none","162,356,256","162,356,256","152,334,288",3.27694392204285
"5b745fb794c93d00010fc4c6",1,"robustTrial",0,1,14.2255166666667,3,"west",1,"true",2.6,0.311133333333333,0.2114,181,362,306,"191","372","286","0.77","0.68","0.55","144","368","337","0.74","0.64","0.42","west","none","181,362,306","191,372,286","144,368,337",7.237220287323
"5b745fb794c93d00010fc4c6",1,"robustTrial",0,1,14.2255166666667,4,"west",0,"false",2.6,0.367983333333333,0.2594,179,250,304,"189","260","284","0.77","0.78","0.56","174","258","301","0.75","0.82","0.62","north","none","179,250,304","189,260,284","174,258,301",0.706774175167084
"5b745fb794c93d00010fc4c6",1,"robustTrial",0,1,14.2255166666667,5,"west",1,"true",2.8,0.247833333333333,0.209766666666667,147,350,323,"147","350","323","0.80","0.69","0.50","147","375","298","0.65","0.53","0.37","west","none","147,350,323","147,350,323","147,375,298",1.58565890789032
"5b745fb794c93d00010fc4c6",1,"robustTrial",0,1,14.2255166666667,6,"west",1,"true",3,0.213333333333333,0.14365,200,337,259,"200","337","259","0.77","0.70","0.60","179","342","275","0.85","0.76","0.55","west","none","200,337,259","200,337,259","179,342,275",2.50052452087402
"5b745fb794c93d00010fc4c6",1,"robustTrial",0,1,14.2255166666667,7,"north",1,"true",3.2,0.238816666666667,0.0776333333333333,176,255,246,"176","255","246","0.78","0.79","0.63","166","240","271","0.81","0.82","0.63","north","none","176,255,246","176,255,246","166,240,271",1.53724992275238
"5b745fb794c93d00010fc4c6",1,"robustTrial",0,1,14.2255166666667,8,"west",1,"true",3.4,0.200133333333333,0.0936333333333333,129,253,216,"129","253","216","0.83","0.79","0.71","139","239","220","0.86","0.84","0.78","west","none","129,253,216","129,253,216","139,239,220",2.060378074646
"5b745fb794c93d00010fc4c6",1,"robustTrial",0,1,14.2255166666667,9,"west",1,"true",3.6,0.189066666666667,0.06125,175,265,240,"175","265","240","0.78","0.77","0.64","143","272","265","0.82","0.75","0.54","west","none","175,265,240","175,265,240","143,272,265",4.56551694869995
"5b745fb794c93d00010fc4c6",1,"robustTrial",0,1,14.2255166666667,10,"west",1,"true",3.8,0.190783333333333,0.1057,194,380,273,"194","380","273","0.77","0.67","0.58","172","369","306","0.78","0.77","0.56","west","none","194,380,273","194,380,273","172,369,306",3.58501839637756
"5b745fb794c93d00010fc4c6",1,"robustTrial",0,1,14.2255166666667,11,"west",1,"true",4,0.194933333333333,0.0526666666666667,117,298,228,"117","298","228","0.85","0.73","0.68","134","294","215","0.79","0.74","0.60","west","none","117,298,228","117,298,228","134,294,215",3.00198745727539
"5b745fb794c93d00010fc4c6",1,"robustTrial",0,1,14.2255166666667,12,"west",1,"true",4.2,0.18175,0.1052,187,402,308,"187","402","308","0.78","0.66","0.52","181","374","342","0.82","0.74","0.48","west","none","187,402,308","187,402,308","181,374,342",2.72277355194092
"5b745fb794c93d00010fc4c6",1,"robustTrial",0,1,14.2255166666667,13,"west",1,"true",4.4,0.226466666666667,0.0665166666666667,153,249,233,"153","249","233","0.80","0.80","0.67","137","263","235","0.81","0.83","0.67","north","west","153,249,233","153,249,233","137,263,235",2.72772479057312
"5b745fb794c93d00010fc4c6",1,"robustTrial",0,1,14.2255166666667,14,"west",1,"true",4.6,0.173883333333333,0.0804,176,338,262,"176","338","262","0.78","0.70","0.60","174","340","262","0.81","0.78","0.64","west","none","176,338,262","176,338,262","174,340,262",0.422688275575638
"5b745fb794c93d00010fc4c6",1,"robustTrial",0,1,14.2255166666667,15,"west",1,"true",4.8,0.21745,0.0490333333333333,183,365,303,"183","365","303","0.78","0.68","0.52","161","321","369","0.67","0.56","0.38","west","none","183,365,303","183,365,303","161,321,369",3.88452219963074
"5ba596467c0ebe0001269842",1,"robustTrial",0,0,14.2222833333333,0,"west",1,"true",2,3.84941666666667,0.305316666666667,198,375,290,"198","375","290","0.77","0.67","0.54","179","347","337","0.75","0.70","0.48","west","none","198,375,290","198,375,290","179,347,337",3.67753267288208
"5ba596467c0ebe0001269842",1,"robustTrial",0,0,14.2222833333333,1,"west",1,"true",2.2,0.3351,0.12775,161,346,246,"161","346","246","0.80","0.70","0.63","150","318","285","0.84","0.57","0.52","west","none","161,346,246","161,346,246","150,318,285",3.67126059532166
"5ba596467c0ebe0001269842",1,"robustTrial",0,0,14.2222833333333,2,"west",1,"true",2.4,0.646683333333333,0.0245,162,356,256,"162","356","256","0.80","0.69","0.61","152","334","288","0.78","0.73","0.54","west","none","162,356,256","162,356,256","152,334,288",3.27694392204285
"5ba596467c0ebe0001269842",1,"robustTrial",0,0,14.2222833333333,3,"west",1,"true",2.6,0.180166666666667,0.02285,191,372,286,"191","372","286","0.77","0.68","0.55","144","368","337","0.74","0.64","0.42","west","none","191,372,286","191,372,286","144,368,337",8.02676010131836
"5ba596467c0ebe0001269842",1,"robustTrial",0,0,14.2222833333333,4,"north",1,"true",2.8,0.166466666666667,0.0354833333333333,189,260,284,"189","260","284","0.77","0.78","0.56","174","258","301","0.75","0.82","0.62","north","none","189,260,284","189,260,284","174,258,301",2.36329746246338
"5ba596467c0ebe0001269842",1,"robustTrial",0,0,14.2222833333333,5,"west",1,"true",3,0.41535,0.0465166666666667,147,350,323,"147","350","323","0.80","0.69","0.50","147","375","298","0.65","0.53","0.37","west","none","147,350,323","147,350,323","147,375,298",1.58565890789032
"5ba596467c0ebe0001269842",1,"robustTrial",0,0,14.2222833333333,6,"west",1,"true",3.2,0.17395,0.0249166666666667,200,337,259,"200","337","259","0.77","0.70","0.60","179","342","275","0.85","0.76","0.55","west","none","200,337,259","200,337,259","179,342,275",2.50052452087402
"5ba596467c0ebe0001269842",1,"robustTrial",0,0,14.2222833333333,7,"north",1,"true",3.4,0.173366666666667,0.0426833333333333,176,255,246,"176","255","246","0.78","0.79","0.63","166","240","271","0.81","0.82","0.63","north","none","176,255,246","176,255,246","166,240,271",1.53724992275238
"5ba596467c0ebe0001269842",1,"robustTrial",0,0,14.2222833333333,8,"west",1,"true",3.6,0.159516666666667,0.0153,129,253,216,"129","253","216","0.83","0.79","0.71","139","239","220","0.86","0.84","0.78","west","none","129,253,216","129,253,216","139,239,220",2.060378074646
"5ba596467c0ebe0001269842",1,"robustTrial",0,0,14.2222833333333,9,"west",1,"true",3.8,0.143633333333333,0.0313,175,265,240,"175","265","240","0.78","0.77","0.64","143","272","265","0.82","0.75","0.54","west","none","175,265,240","175,265,240","143,272,265",4.56551694869995
"5ba596467c0ebe0001269842",1,"robustTrial",0,0,14.2222833333333,10,"west",1,"true",4,0.139433333333333,0.671883333333333,194,380,273,"194","380","273","0.77","0.67","0.58","172","369","306","0.78","0.77","0.56","west","none","194,380,273","194,380,273","172,369,306",3.58501839637756
"5ba596467c0ebe0001269842",1,"robustTrial",0,0,14.2222833333333,11,"west",1,"true",4.2,0.1685,0.0235166666666667,117,298,228,"117","298","228","0.85","0.73","0.68","134","294","215","0.79","0.74","0.60","west","none","117,298,228","117,298,228","134,294,215",3.00198745727539
"5ba596467c0ebe0001269842",1,"robustTrial",0,0,14.2222833333333,12,"west",1,"true",4.4,0.138383333333333,0.0303166666666667,187,402,308,"187","402","308","0.78","0.66","0.52","181","374","342","0.82","0.74","0.48","west","none","187,402,308","187,402,308","181,374,342",2.72277355194092
"5ba596467c0ebe0001269842",1,"robustTrial",0,0,14.2222833333333,13,"west",1,"true",4.6,0.179233333333333,0.0408833333333333,153,249,233,"153","249","233","0.80","0.80","0.67","137","263","235","0.81","0.83","0.67","north","west","153,249,233","153,249,233","137,263,235",2.72772479057312
"5ba596467c0ebe0001269842",1,"robustTrial",0,0,14.2222833333333,14,"west",1,"true",4.8,0.168116666666667,0.233033333333333,176,338,262,"176","338","262","0.78","0.70","0.60","174","340","262","0.81","0.78","0.64","west","none","176,338,262","176,338,262","174,340,262",0.422688275575638
"5ba596467c0ebe0001269842",1,"robustTrial",0,0,14.2222833333333,15,"west",1,"false",4.8,0.21275,0.0198333333333333,183,365,303,"183","365","303","0.78","0.68","0.52","161","321","369","0.67","0.56","0.38","west","none","183,365,303","183,365,303","161,321,369",3.88452219963074
"5bbc0004ac45e6000131d380",1,"robustTrial",0,1,23.6980333333333,0,"west",1,"true",2,3.65173333333333,0.9014,198,371,294,"198","375","290","0.77","0.67","0.54","179","347","337","0.75","0.70","0.48","west","none","198,371,294","198,375,290","179,347,337",3.478196144104
"5bbc0004ac45e6000131d380",1,"robustTrial",0,1,23.6980333333333,1,"west",1,"true",2.2,0.932433333333333,0.337283333333333,173,338,242,"161","346","246","0.80","0.70","0.63","150","318","285","0.84","0.57","0.52","west","none","173,338,242","161,346,246","150,318,285",4.21871089935303
"5bbc0004ac45e6000131d380",1,"robustTrial",0,1,23.6980333333333,2,"west",1,"true",2.4,0.789,0.135483333333333,155,348,271,"162","356","256","0.80","0.69","0.61","152","334","288","0.78","0.73","0.54","west","none","155,348,271","162,356,256","152,334,288",1.54672741889954
"5bbc0004ac45e6000131d380",1,"robustTrial",0,1,23.6980333333333,3,"west",1,"false",2.4,0.592466666666667,0.4651,170,365,314,"191","372","286","0.77","0.68","0.55","144","368","337","0.74","0.64","0.42","west","none","170,365,314","191,372,286","144,368,337",5.30539321899414
"5bbc0004ac45e6000131d380",1,"robustTrial",0,1,23.6980333333333,4,"west",0,"true",2.6,0.786833333333333,0.193,162,264,307,"189","260","284","0.77","0.78","0.56","174","258","301","0.75","0.82","0.62","north","none","162,264,307","189,260,284","174,258,301",1.87465167045593
"5bbc0004ac45e6000131d380",1,"robustTrial",0,1,23.6980333333333,5,"west",1,"true",2.8,0.741616666666667,0.252766666666667,132,352,336,"147","350","323","0.80","0.69","0.50","147","375","298","0.65","0.53","0.37","west","none","132,352,336","147,350,323","147,375,298",4.13106822967529
"5bbc0004ac45e6000131d380",1,"robustTrial",0,1,23.6980333333333,6,"west",1,"true",3,0.6713,0.482466666666667,208,342,246,"200","337","259","0.77","0.70","0.60","179","342","275","0.85","0.76","0.55","west","none","208,342,246","200,337,259","179,342,275",2.44204211235046
"5bbc0004ac45e6000131d380",1,"robustTrial",0,1,23.6980333333333,7,"west",0,"true",3.2,0.602133333333333,0.169916666666667,169,258,250,"176","255","246","0.78","0.79","0.63","166","240","271","0.81","0.82","0.63","north","none","169,258,250","176,255,246","166,240,271",0.718999564647675
"5bbc0004ac45e6000131d380",1,"robustTrial",0,1,23.6980333333333,8,"west",1,"false",3.2,0.670466666666667,0.219316666666667,126,251,221,"129","253","216","0.83","0.79","0.71","139","239","220","0.86","0.84","0.78","west","none","126,251,221","129,253,216","139,239,220",2.40480732917786
"5bbc0004ac45e6000131d380",1,"robustTrial",0,1,23.6980333333333,9,"west",1,"true",3.4,0.812666666666667,0.2425,190,258,232,"175","265","240","0.78","0.77","0.64","143","272","265","0.82","0.75","0.54","west","none","190,258,232","175,265,240","143,272,265",6.00856876373291
"5bbc0004ac45e6000131d380",1,"robustTrial",0,1,23.6980333333333,10,"west",1,"true",3.6,0.656133333333333,0.123733333333333,178,389,280,"194","380","273","0.77","0.67","0.58","172","369","306","0.78","0.77","0.56","west","none","178,389,280","194,380,273","172,369,306",2.72518515586853
"5bbc0004ac45e6000131d380",1,"robustTrial",0,1,23.6980333333333,11,"west",1,"true",3.8,0.6213,0.22175,122,283,238,"117","298","228","0.85","0.73","0.68","134","294","215","0.79","0.74","0.60","west","none","122,283,238","117,298,228","134,294,215",2.69417881965637
"5bbc0004ac45e6000131d380",1,"robustTrial",0,1,23.6980333333333,12,"west",1,"true",4,0.5631,0.191033333333333,188,413,296,"187","402","308","0.78","0.66","0.52","181","374","342","0.82","0.74","0.48","west","none","188,413,296","187,402,308","181,374,342",3.98483443260193
"5bbc0004ac45e6000131d380",1,"robustTrial",0,1,23.6980333333333,13,"west",1,"true",4.2,0.615833333333333,0.215216666666667,153,241,241,"153","249","233","0.80","0.80","0.67","137","263","235","0.81","0.83","0.67","north","west","153,241,241","153,249,233","137,263,235",2.82868218421936
"5bbc0004ac45e6000131d380",1,"robustTrial",0,1,23.6980333333333,14,"west",1,"true",4.4,0.625416666666667,0.179533333333333,171,349,256,"176","338","262","0.78","0.70","0.60","174","340","262","0.81","0.78","0.64","west","none","171,349,256","176,338,262","174,340,262",1.32608675956726
"5bbc0004ac45e6000131d380",1,"robustTrial",0,1,23.6980333333333,15,"west",1,"true",4.6,0.4598,0.0792,196,340,315,"183","365","303","0.78","0.68","0.52","161","321","369","0.67","0.56","0.38","west","none","196,340,315","183,365,303","161,321,369",6.98211765289307
"5bc0af535ea1020001f9352d",1,"robustTrial",0,1,33.85315,0,"west",1,"true",2,9.82486666666667,2.40233333333333,360,298,205,"198","375","290","0.77","0.67","0.54","179","347","337","0.75","0.70","0.48","west","none","360,298,205","198,375,290","179,347,337",3.95855021476746
"5bc0af535ea1020001f9352d",1,"robustTrial",0,1,33.85315,1,"north",0,"true",2.2,1.2312,0.300783333333333,298,350,105,"161","346","246","0.80","0.70","0.63","150","318","285","0.84","0.57","0.52","west","none","298,350,105","161,346,246","150,318,285",11.6159639358521
"5bc0af535ea1020001f9352d",1,"robustTrial",0,1,33.85315,2,"west",1,"true",2.4,0.319833333333333,0.936616666666667,390,200,184,"162","356","256","0.80","0.69","0.61","152","334","288","0.78","0.73","0.54","west","none","390,200,184","162,356,256","152,334,288",9.3907585144043
"5bc0af535ea1020001f9352d",1,"robustTrial",0,1,33.85315,3,"north",0,"true",2.6,0.5451,0.06125,298,350,201,"191","372","286","0.77","0.68","0.55","144","368","337","0.74","0.64","0.42","west","none","298,350,201","191,372,286","144,368,337",10.6206111907959
"5bc0af535ea1020001f9352d",1,"robustTrial",0,1,33.85315,4,"west",0,"true",2.8,0.577233333333333,0.116016666666667,378,250,105,"189","260","284","0.77","0.78","0.56","174","258","301","0.75","0.82","0.62","north","none","378,250,105","189,260,284","174,258,301",19.767448425293
"5bc0af535ea1020001f9352d",1,"robustTrial",0,1,33.85315,5,"north",0,"false",2.8,0.323516666666667,0.818683333333333,380,350,90,"147","350","323","0.80","0.69","0.50","147","375","298","0.65","0.53","0.37","west","none","380,350,90","147,350,323","147,375,298",14.6228923797607
"5bc0af535ea1020001f9352d",1,"robustTrial",0,1,33.85315,6,"north",0,"true",3,0.607116666666667,0.2278,298,356,142,"200","337","259","0.77","0.70","0.60","179","342","275","0.85","0.76","0.55","west","none","298,356,142","200,337,259","179,342,275",6.96421432495117
"5bc0af535ea1020001f9352d",1,"robustTrial",0,1,33.85315,7,"north",1,"true",3.2,0.563283333333333,0.383366666666667,300,325,52,"176","255","246","0.78","0.79","0.63","166","240","271","0.81","0.82","0.63","north","none","300,325,52","176,255,246","166,240,271",29.3488006591797
"5bc0af535ea1020001f9352d",1,"robustTrial",0,1,33.85315,8,"north",0,"true",3.4,0.93995,0.3034,265,250,83,"129","253","216","0.83","0.79","0.71","139","239","220","0.86","0.84","0.78","west","none","265,250,83","129,253,216","139,239,220",12.3590002059937
"5bc0af535ea1020001f9352d",1,"robustTrial",0,1,33.85315,9,"north",0,"false",3.4,0.541866666666667,0.311516666666667,195,270,215,"175","265","240","0.78","0.77","0.64","143","272","265","0.82","0.75","0.54","west","none","195,270,215","175,265,240","143,272,265",5.52264928817749
"5bc0af535ea1020001f9352d",1,"robustTrial",0,1,33.85315,10,"east",0,"false",3.4,0.513133333333333,0.195766666666667,225,395,227,"194","380","273","0.77","0.67","0.58","172","369","306","0.78","0.77","0.56","west","none","225,395,227","194,380,273","172,369,306",6.17600107192993
"5bc0af535ea1020001f9352d",1,"robustTrial",0,1,33.85315,11,"north",0,"true",3.6,0.515733333333333,0.198866666666667,150,310,183,"117","298","228","0.85","0.73","0.68","134","294","215","0.79","0.74","0.60","west","none","150,310,183","117,298,228","134,294,215",3.58435010910034
"5bc0af535ea1020001f9352d",1,"robustTrial",0,1,33.85315,12,"north",0,"true",3.8,0.446483333333333,0.283983333333333,188,405,304,"187","402","308","0.78","0.66","0.52","181","374","342","0.82","0.74","0.48","west","none","188,405,304","187,402,308","181,374,342",3.13752484321594
"5bc0af535ea1020001f9352d",1,"robustTrial",0,1,33.85315,13,"north",1,"false",3.8,0.5524,0.26065,170,248,217,"153","249","233","0.80","0.80","0.67","137","263","235","0.81","0.83","0.67","north","west","170,248,217","153,249,233","137,263,235",4.46540260314941
"5bc0af535ea1020001f9352d",1,"robustTrial",0,1,33.85315,14,"north",0,"true",4,0.417816666666667,0.3047,180,330,266,"176","338","262","0.78","0.70","0.60","174","340","262","0.81","0.78","0.64","west","none","180,330,266","176,338,262","174,340,262",1.58768844604492
"5bc0af535ea1020001f9352d",1,"robustTrial",0,1,33.85315,15,"north",0,"true",4.2,0.415983333333333,0.322016666666667,190,365,296,"183","365","303","0.78","0.68","0.52","161","321","369","0.67","0.56","0.38","west","none","190,365,296","183,365,303","161,321,369",4.8141565322876
"5bc50c8c4b33560001091793",1,"robustTrial",0,1,22.1191833333333,0,"north",0,"true",2,4.20251666666667,6.02131666666667,200,450,213,"198","375","290","0.77","0.67","0.54","179","347","337","0.75","0.70","0.48","west","none","200,450,213","198,375,290","179,347,337",14.3159799575806
"5bc50c8c4b33560001091793",1,"robustTrial",0,1,22.1191833333333,1,"west",1,"true",2.2,1.28435,0.176533333333333,200,412,141,"161","346","246","0.80","0.70","0.63","150","318","285","0.84","0.57","0.52","west","none","200,412,141","161,346,246","150,318,285",16.4665966033936
"5bc50c8c4b33560001091793",1,"robustTrial",0,1,22.1191833333333,2,"north",0,"true",2.4,0.485033333333333,0.0992166666666667,142,415,217,"162","356","256","0.80","0.69","0.61","152","334","288","0.78","0.73","0.54","west","none","142,415,217","162,356,256","152,334,288",14.1308860778809
"5bc50c8c4b33560001091793",1,"robustTrial",0,1,22.1191833333333,3,"west",1,"false",2.4,0.468766666666667,0.06645,148,480,221,"191","372","286","0.77","0.68","0.55","144","368","337","0.74","0.64","0.42","west","none","148,480,221","191,372,286","144,368,337",19.2279090881348
"5bc50c8c4b33560001091793",1,"robustTrial",0,1,22.1191833333333,4,"north",1,"false",2.4,0.46565,0.0461666666666667,189,260,284,"189","260","284","0.77","0.78","0.56","174","258","301","0.75","0.82","0.62","north","none","189,260,284","189,260,284","174,258,301",2.36329746246338
"5bc50c8c4b33560001091793",1,"robustTrial",0,1,22.1191833333333,5,"west",1,"true",2.6,0.220883333333333,0.0515,147,350,323,"147","350","323","0.80","0.69","0.50","147","375","298","0.65","0.53","0.37","west","none","147,350,323","147,350,323","147,375,298",1.58565890789032
